"duree","historique","objet","montant","epargne","anciennete_emploi","taux_endettement","statut","autres_debiteurs","domicile","biens","age","credit_exterieur","logement","emploi","nombre_personnes","telephone","cible","compte","nombre_credit","travailleur_etranger"
4,"credits deja rembourses jusqu'a maintenant","radio / television",601,"inferieur a 100 ","inferieur a 1 an","inferieur a 20%","femme:divorcee/separee/mariee","aucun","compris entre 4 et 7 ans","immobilier",23,"aucun credit","locataire","non qualifie","2 personne","sans telephone","credit bien rembourse","pas de compte courant","1 credit","oui"
24,"compte critique /autres credits existants (pas dans cette banque)","voiture (utilise)",2957,"inferieur a 100 ","superieur a 7 ans","superieur a 35%","celibataire","aucun","superieur a 7 ans","assurance-vie",63,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","inferieur a 0 ","2 credits","oui"
24,"compte critique /autres credits existants (pas dans cette banque)","appareils menagers",2611,"inferieur a 100 ","superieur a 7 ans","superieur a 35%","homme: marie/veuf","co-demandeur","compris entre 4 et 7 ans","immobilier",46,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","pas de compte courant","2 credits","oui"
36,"credits deja rembourses jusqu'a maintenant","radio / television",5179,"inferieur a 100 ","compris entre 4 et 7 ans","superieur a 35%","celibataire","aucun","compris entre 1 et 4 ans","assurance-vie",29,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit avec impaye","inferieur a 0 ","1 credit","oui"
21,"retard dans le paiement dans le passe","voiture (utilise)",2993,"inferieur a 100 ","compris entre 1 et 4 ans","compris entre 25% et 35%","celibataire","aucun","compris entre 1 et 4 ans","immobilier",28,"etablissements de credit","proprietaire","non qualifie","1 personne","sans telephone","credit bien rembourse","pas de compte courant","2 credits","oui"
18,"credits deja rembourses jusqu'a maintenant","education",1943,"inferieur a 100 ","inferieur a 1 an","superieur a 35%","femme:divorcee/separee/mariee","aucun","superieur a 7 ans","immobilier",23,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit avec impaye","pas de compte courant","1 credit","oui"
24,"tous les credits de cette banque ont ete rembourses","business",1559,"inferieur a 100 ","compris entre 4 et 7 ans","superieur a 35%","celibataire","aucun","superieur a 7 ans","voiture ou autre",50,"banque ","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","pas de compte courant","1 credit","oui"
18,"credits deja rembourses jusqu'a maintenant","radio / television",3422,"inferieur a 100 ","superieur a 7 ans","superieur a 35%","celibataire","aucun","superieur a 7 ans","assurance-vie",47,"banque ","proprietaire","employe qualifie / fonctionnaire ","2 personne","avec telephone","credit bien rembourse","pas de compte courant","3 credits","oui"
21,"credits deja rembourses jusqu'a maintenant","radio / television",3976,"compte d'epargne inconnu / non","compris entre 4 et 7 ans","compris entre 20% et 25%","celibataire","aucun","compris entre 4 et 7 ans","voiture ou autre",35,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","compris entre 0 et 200 ","1 credit","oui"
18,"credits deja rembourses jusqu'a maintenant","voiture (nouveau)",6761,"compte d'epargne inconnu / non","compris entre 1 et 4 ans","compris entre 20% et 25%","celibataire","aucun","superieur a 7 ans","voiture ou autre",68,"aucun credit","locataire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit avec impaye","pas de compte courant","2 credits","oui"
24,"credits deja rembourses jusqu'a maintenant","voiture (nouveau)",1249,"inferieur a 100 ","inferieur a 1 an","superieur a 35%","homme: marie/veuf","aucun","compris entre 1 et 4 ans","immobilier",28,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","pas de compte courant","1 credit","oui"
9,"credits deja rembourses jusqu'a maintenant","appareils menagers",1364,"inferieur a 100 ","compris entre 4 et 7 ans","compris entre 25% et 35%","celibataire","aucun","superieur a 7 ans","immobilier",59,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","inferieur a 0 ","1 credit","oui"
12,"credits deja rembourses jusqu'a maintenant","appareils menagers",709,"inferieur a 100 ","superieur a 7 ans","superieur a 35%","celibataire","aucun","superieur a 7 ans","immobilier",57,"etablissements de credit","proprietaire","non qualifie","1 personne","sans telephone","credit avec impaye","inferieur a 0 ","1 credit","oui"
20,"compte critique /autres credits existants (pas dans cette banque)","voiture (nouveau)",2235,"inferieur a 100 ","compris entre 1 et 4 ans","superieur a 35%","homme: marie/veuf","garant","compris entre 1 et 4 ans","assurance-vie",33,"banque ","locataire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit avec impaye","inferieur a 0 ","2 credits","non"
24,"compte critique /autres credits existants (pas dans cette banque)","voiture (utilise)",4042,"compte d'epargne inconnu / non","compris entre 4 et 7 ans","compris entre 25% et 35%","celibataire","aucun","superieur a 7 ans","assurance-vie",43,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","pas de compte courant","2 credits","oui"
15,"compte critique /autres credits existants (pas dans cette banque)","appareils menagers",1471,"inferieur a 100 ","compris entre 1 et 4 ans","superieur a 35%","celibataire","aucun","superieur a 7 ans","inconnu / pas de propriete",35,"aucun credit","logement gratuit","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","pas de compte courant","2 credits","oui"
18,"tous les credits de cette banque ont ete rembourses","voiture (nouveau)",1442,"inferieur a 100 ","compris entre 4 et 7 ans","superieur a 35%","celibataire","aucun","superieur a 7 ans","inconnu / pas de propriete",32,"aucun credit","logement gratuit","non qualifie","2 personne","sans telephone","credit avec impaye","inferieur a 0 ","2 credits","oui"
36,"retard dans le paiement dans le passe","voiture (nouveau)",10875,"inferieur a 100 ","superieur a 7 ans","compris entre 20% et 25%","celibataire","aucun","compris entre 1 et 4 ans","voiture ou autre",45,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","2 personne","avec telephone","credit bien rembourse","pas de compte courant","2 credits","oui"
24,"credits deja rembourses jusqu'a maintenant","voiture (nouveau)",1474,"comprise entre 100 et 500 ","inferieur a 1 an","superieur a 35%","homme: marie/veuf","aucun","compris entre 4 et 7 ans","immobilier",33,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","pas de compte courant","1 credit","oui"
10,"credits deja rembourses jusqu'a maintenant","formation",894,"compte d'epargne inconnu / non","compris entre 4 et 7 ans","superieur a 35%","femme:divorcee/separee/mariee","aucun","compris entre 4 et 7 ans","assurance-vie",40,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","pas de compte courant","1 credit","oui"
15,"compte critique /autres credits existants (pas dans cette banque)","radio / television",3343,"inferieur a 100 ","compris entre 1 et 4 ans","superieur a 35%","celibataire","aucun","compris entre 1 et 4 ans","inconnu / pas de propriete",28,"aucun credit","logement gratuit","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","pas de compte courant","1 credit","oui"
15,"credits deja rembourses jusqu'a maintenant","voiture (nouveau)",3959,"inferieur a 100 ","compris entre 1 et 4 ans","compris entre 25% et 35%","femme:divorcee/separee/mariee","aucun","compris entre 1 et 4 ans","assurance-vie",29,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit avec impaye","inferieur a 0 ","1 credit","oui"
9,"credits deja rembourses jusqu'a maintenant","voiture (nouveau)",3577,"comprise entre 100 et 500 ","compris entre 1 et 4 ans","inferieur a 20%","celibataire","garant","compris entre 1 et 4 ans","immobilier",26,"aucun credit","locataire","employe qualifie / fonctionnaire ","2 personne","sans telephone","credit bien rembourse","pas de compte courant","1 credit","non"
24,"compte critique /autres credits existants (pas dans cette banque)","voiture (utilise)",5804,"superieur a 1000 ","compris entre 1 et 4 ans","superieur a 35%","celibataire","aucun","compris entre 1 et 4 ans","immobilier",27,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","pas de compte courant","2 credits","oui"
18,"retard dans le paiement dans le passe","business",2169,"inferieur a 100 ","compris entre 1 et 4 ans","superieur a 35%","homme: marie/veuf","aucun","compris entre 1 et 4 ans","voiture ou autre",28,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit avec impaye","pas de compte courant","1 credit","oui"
24,"credits deja rembourses jusqu'a maintenant","appareils menagers",2439,"inferieur a 100 ","inferieur a 1 an","superieur a 35%","femme:divorcee/separee/mariee","aucun","superieur a 7 ans","immobilier",35,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit avec impaye","inferieur a 0 ","1 credit","oui"
27,"compte critique /autres credits existants (pas dans cette banque)","radio / television",4526,"superieur a 1000 ","inferieur a 1 an","superieur a 35%","celibataire","aucun","compris entre 1 et 4 ans","immobilier",32,"etablissements de credit","proprietaire","non qualifie","2 personne","avec telephone","credit bien rembourse","pas de compte courant","2 credits","oui"
10,"credits deja rembourses jusqu'a maintenant","radio / television",2210,"inferieur a 100 ","compris entre 1 et 4 ans","compris entre 20% et 25%","celibataire","aucun","compris entre 1 et 4 ans","immobilier",25,"banque ","locataire","non qualifie","1 personne","sans telephone","credit avec impaye","pas de compte courant","1 credit","oui"
15,"credits deja rembourses jusqu'a maintenant","radio / television",2221,"comprise entre 500 et 1000 ","compris entre 1 et 4 ans","compris entre 20% et 25%","femme:divorcee/separee/mariee","aucun","superieur a 7 ans","voiture ou autre",20,"aucun credit","locataire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","pas de compte courant","1 credit","oui"
18,"credits deja rembourses jusqu'a maintenant","appareils menagers",2389,"inferieur a 100 ","inferieur a 1 an","superieur a 35%","femme:divorcee/separee/mariee","aucun","inferieur a 1 an","voiture ou autre",27,"etablissements de credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","inferieur a 0 ","1 credit","oui"
12,"compte critique /autres credits existants (pas dans cette banque)","radio / television",3331,"inferieur a 100 ","superieur a 7 ans","compris entre 20% et 25%","celibataire","aucun","superieur a 7 ans","assurance-vie",42,"etablissements de credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","pas de compte courant","1 credit","oui"
36,"credits deja rembourses jusqu'a maintenant","business",7409,"compte d'epargne inconnu / non","superieur a 7 ans","compris entre 25% et 35%","celibataire","aucun","compris entre 1 et 4 ans","assurance-vie",37,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","pas de compte courant","2 credits","oui"
12,"credits deja rembourses jusqu'a maintenant","radio / television",652,"inferieur a 100 ","superieur a 7 ans","superieur a 35%","femme:divorcee/separee/mariee","aucun","superieur a 7 ans","assurance-vie",24,"aucun credit","locataire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","inferieur a 0 ","1 credit","oui"
36,"retard dans le paiement dans le passe","radio / television",7678,"comprise entre 500 et 1000 ","compris entre 4 et 7 ans","compris entre 20% et 25%","femme:divorcee/separee/mariee","aucun","superieur a 7 ans","voiture ou autre",40,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","pas de compte courant","2 credits","oui"
6,"compte critique /autres credits existants (pas dans cette banque)","voiture (nouveau)",1343,"inferieur a 100 ","superieur a 7 ans","inferieur a 20%","celibataire","aucun","superieur a 7 ans","immobilier",46,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","2 personne","sans telephone","credit bien rembourse","superieur ou egale a 200 ","2 credits","non"
24,"compte critique /autres credits existants (pas dans cette banque)","business",1382,"comprise entre 100 et 500 ","compris entre 4 et 7 ans","superieur a 35%","celibataire","aucun","inferieur a 1 an","immobilier",26,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","avec telephone","credit bien rembourse","inferieur a 0 ","2 credits","oui"
15,"credits deja rembourses jusqu'a maintenant","reparations",874,"compte d'epargne inconnu / non","inferieur a 1 an","superieur a 35%","femme:divorcee/separee/mariee","aucun","inferieur a 1 an","immobilier",24,"aucun credit","proprietaire","employe qualifie / fonctionnaire ","1 personne","sans telephone","credit bien rembourse","pas de compte courant","1 credit","oui"
