duree,historique,objet,montant,epargne,anciennete_emploi,taux_endettement,statut,autres_debiteurs,domicile,biens,age,credit_exterieur,logement,emploi,nombre_personnes,telephone,compte,nombre_credit,travailleur_etranger,taux_endettement_num,revenus_estimes,debt_to_income_ratio,credit_utilization_ratio,savings_rate,expense_to_income_ratio,repayment_capacity,payment_history_score,credit_mix_diversity,recent_inquiries_count,account_age_average,bankruptcy_risk_score,late_payment_frequency,credit_limit_usage,employment_stability_score,age_income_segment,age_income_combined,education_employment_match,regional_risk_factor,age_income_interaction,debt_income_interaction,score_utilization_interaction,amount_duration_interaction,education_employment,marital_housing,purpose_amount,age_category_income,employment_stability_payment,account_age_months,time_since_last_payment,credit_history_length,application_month,seasonal_risk_indicator,holiday_proximity,income_trend,spending_trend,credit_usage_trend,cible
21,credits deja rembourses jusqu'a maintenant,voiture (utilise),5248.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,inferieur a 20%,celibataire,aucun,compris entre 4 et 7 ans,voiture ou autre,26.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,15.0,34986.66666666667,0.14999999999999997,0.15,0.0,0.015,29738.66666666667,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_medium,0.5,0.4,909.6533333333335,18361.002666666667,0.075,1102.08,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,voiture (utilise)_medium,young_income_med,0.15,0.0,71.08486826128879,9.066903469282355,11,0.2,0,-0.061151780299194824,0.02843724248981151,0.077264663562312,0
15,credits deja rembourses jusqu'a maintenant,voiture (utilise),3029.0,inferieur a 100,compris entre 4 et 7 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,33.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,22.5,13462.222222222223,0.225,0.225,0.0,0.022500000000000003,10433.222222222223,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,444.2533333333334,4077.7071111111113,0.1125,454.35,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,voiture (utilise)_medium,middle_income_low,0.15,0.0,29.36397911571992,5.282295400265933,6,0.5,1,-0.14066610968482224,0.15015691388507116,-0.04089424419722431,0
6,credits deja rembourses jusqu'a maintenant,radio / television,428.0,inferieur a 100,superieur a 7 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,assurance-vie,49.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,inferieur a 0,1 credit,oui,22.5,1902.2222222222222,0.225,0.225,0.0,0.022500000000000003,1474.2222222222222,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,mature,mature_low,0.5,0.4,93.2088888888889,81.41511111111112,0.1125,25.68,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_proprietaire,radio / television_low,middle_income_low,0.15,0.0,3.7294384757333927,12.845317481467223,1,0.1,0,-0.09232332461109044,-0.40548484394988554,0.351095139663098,0
18,credits deja rembourses jusqu'a maintenant,voiture (nouveau),976.0,inferieur a 100,inferieur a 1 an,inferieur a 20%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,23.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,inferieur a 0,1 credit,oui,15.0,6506.666666666667,0.15,0.15,0.0,0.015000000000000001,5530.666666666667,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young,young_low,0.5,0.4,149.65333333333334,635.0506666666666,0.075,175.68,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_low,young_income_low,0.15,0.0,84.31850051796627,1.3893638066228906,9,0.4,0,-0.13516846056163337,0.10168129792963614,0.3146039450429713,1
12,credits deja rembourses jusqu'a maintenant,business,841.0,comprise entre 100 et 500,compris entre 4 et 7 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,23.0,aucun credit,locataire,non qualifie,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,22.5,3737.777777777778,0.225,0.225,0.0,0.022500000000000003,2896.777777777778,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young,young_low,0.5,0.4,85.96888888888888,314.3471111111111,0.1125,100.92,femme:divorcee/separee/mariee_compris entre 4 et 7 ans,femme:divorcee/separee/mariee_locataire,business_low,young_income_low,0.15,0.0,29.64230786804479,13.93900628510869,1,0.1,0,-0.09758732529773329,-0.09811135246911357,-0.09316111382363257,0
30,compte critique /autres credits existants (pas dans cette banque),appareils menagers,5771.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,25.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,2 credits,oui,40.0,14427.5,0.4,0.4,0.0,0.04,8656.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,360.6875,8326.11025,0.2,1731.3,femme:divorcee/separee/mariee_compris entre 4 et 7 ans,femme:divorcee/separee/mariee_proprietaire,appareils menagers_high,young_income_low,0.15,0.0,12.234789466539281,11.114384482207988,5,0.4,0,0.10536417966078396,-0.2745949345284685,-0.030167542313339065,0
12,retard dans le paiement dans le passe,education,1555.0,superieur a 1000,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,55.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,2 personne,sans telephone,pas de compte courant,2 credits,oui,40.0,3887.5,0.4,0.4,0.0,0.04,2332.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,mature,mature_low,0.5,0.4,213.8125,604.50625,0.2,186.6,celibataire_superieur a 7 ans,celibataire_logement gratuit,education_low,senior_income_low,0.15,0.0,4.499304618492774,9.203780988790546,4,0.3,0,-0.09493988888319431,0.07668038992874711,-0.014789513121678519,1
24,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1285.0,compte d'epargne inconnu / non,compris entre 4 et 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,inconnu / pas de propriete,32.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,1 credit,oui,40.0,3212.5,0.4,0.4,0.0,0.04,1927.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,102.8,412.80625,0.2,308.4,femme:divorcee/separee/mariee_compris entre 4 et 7 ans,femme:divorcee/separee/mariee_locataire,voiture (nouveau)_low,middle_income_low,0.15,0.0,47.40004187040801,2.4317815963992278,12,0.8,1,0.2632382064837391,0.20604878177444366,-0.09033189523192454,1
6,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),1299.0,inferieur a 100,compris entre 1 et 4 ans,inferieur a 20%,celibataire,aucun,inferieur a 1 an,immobilier,64.5,aucun credit,proprietaire,sans emploi,2 personne,sans telephone,superieur ou egale a 200,3 credits,non,15.0,8660.0,0.15,0.15,0.0,0.015000000000000001,7361.0,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,senior,senior_low,0.5,0.4,558.57,1124.934,0.075,77.94,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,voiture (nouveau)_low,senior_income_low,0.15,0.0,29.03326522688557,15.0816006394183,3,0.2,0,0.049331790088088925,-0.02061727719415378,0.03900499680562535,0
15,compte critique /autres credits existants (pas dans cette banque),appareils menagers,1271.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,compris entre 25% et 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,39.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,1 personne,avec telephone,superieur ou egale a 200,2 credits,oui,30.0,4236.666666666667,0.3,0.3,0.0,0.03,2965.666666666667,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,adult,adult_low,0.5,0.4,165.23,538.4803333333334,0.15,190.65,celibataire_compris entre 1 et 4 ans,celibataire_logement gratuit,appareils menagers_low,middle_income_low,0.15,0.0,22.872415741470846,8.803794962028531,6,0.5,1,0.018483612369487392,0.1429311820804408,-0.15165641377751804,1
24,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1393.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,garant,compris entre 1 et 4 ans,immobilier,31.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,1 credit,oui,22.5,6191.111111111111,0.225,0.225,0.0,0.022500000000000003,4798.111111111111,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,191.92444444444445,862.4217777777778,0.1125,334.32,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,67.29909991609335,4.980498985738272,2,0.1,0,-0.08583577801812137,0.2418417386982968,-0.22612306698750528,0
12,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),691.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,compris entre 4 et 7 ans,assurance-vie,35.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,2 credits,oui,40.0,1727.5,0.4,0.4,0.0,0.04000000000000001,1036.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,60.4625,119.37025,0.2,82.92,celibataire_superieur a 7 ans,celibataire_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,46.61970041088216,0.0,3,0.2,0,0.07003098794089914,0.1972371680376071,0.12454224478005371,1
15,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),5045.0,compte d'epargne inconnu / non,superieur a 7 ans,inferieur a 20%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,59.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,1 credit,oui,15.0,33633.333333333336,0.15,0.15,0.0,0.015,28588.333333333336,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,senior,senior_medium,0.5,0.4,1984.3666666666668,16968.01666666667,0.075,756.75,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_medium,senior_income_med,0.15,0.0,4.934739603790226,11.834910569696182,5,0.4,0,-0.0575637826237774,0.24599467940570893,0.12590591684436217,0
18,compte critique /autres credits existants (pas dans cette banque),radio / television,2124.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,24.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,2 credits,oui,40.0,5310.0,0.4,0.4,0.0,0.04,3186.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,127.44,1127.844,0.2,382.32,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_locataire,radio / television_low,young_income_low,0.15,0.0,11.206876541874013,22.633509580018465,9,0.4,0,0.012200981464536145,0.11131912366078384,-0.1608631519319985,1
12,credits deja rembourses jusqu'a maintenant,appareils menagers,2214.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,compris entre 4 et 7 ans,assurance-vie,24.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,inferieur a 0,1 credit,oui,40.0,5535.0,0.4,0.4,0.0,0.04,3321.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,132.84,1225.449,0.2,265.68,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,appareils menagers_low,young_income_low,0.15,0.0,8.570088556465137,21.96755528728722,2,0.1,0,0.2560084538268795,0.011315045835238919,0.17907108615251993,0
21,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),7870.5,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,30.0,aucun credit,logement gratuit,cadres,1 personne,avec telephone,pas de compte courant,1 credit,oui,40.0,19676.25,0.4,0.4,0.0,0.04,11805.75,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_medium,0.5,0.4,590.2875,15486.1925625,0.2,1652.805,celibataire_superieur a 7 ans,celibataire_logement gratuit,voiture (nouveau)_high,young_income_med,0.15,0.0,40.871041856052344,9.257422460482369,10,0.3,0,-0.009605989972464988,-0.24029487178457526,-0.12631554583306628,1
24,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),2463.0,comprise entre 100 et 500,compris entre 4 et 7 ans,superieur a 35%,homme: marie/veuf,aucun,compris entre 4 et 7 ans,assurance-vie,27.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,2 credits,oui,40.0,6157.5,0.4,0.4,0.0,0.04,3694.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,166.2525,1516.59225,0.2,591.12,homme: marie/veuf_compris entre 4 et 7 ans,homme: marie/veuf_proprietaire,voiture (nouveau)_low,young_income_low,0.15,0.0,1.023226195735138,8.386727637829317,8,0.5,1,0.11492733262856758,-0.03690937321949229,0.05063304760759624,0
12,credits deja rembourses jusqu'a maintenant,appareils menagers,1155.0,inferieur a 100,superieur a 7 ans,compris entre 25% et 35%,homme: marie/veuf,garant,compris entre 4 et 7 ans,immobilier,40.0,banque,proprietaire,non qualifie,1 personne,sans telephone,compris entre 0 et 200,2 credits,oui,30.0,3850.0,0.3,0.3,0.0,0.03,2695.0,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,adult,adult_low,0.5,0.4,154.0,444.675,0.15,138.6,homme: marie/veuf_superieur a 7 ans,homme: marie/veuf_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,25.31140669158429,14.812645536450143,2,0.1,0,-0.07031764251258875,-0.12648698929742874,0.16406880252249123,0
30,credits deja rembourses jusqu'a maintenant,radio / television,3108.0,inferieur a 100,inferieur a 1 an,compris entre 20% et 25%,homme:divorce/separe,aucun,superieur a 7 ans,assurance-vie,31.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,inferieur a 0,1 credit,oui,22.5,13813.333333333332,0.22500000000000003,0.225,0.0,0.022500000000000003,10705.333333333332,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,428.2133333333333,4293.183999999999,0.1125,932.4,homme:divorce/separe_inferieur a 1 an,homme:divorce/separe_proprietaire,radio / television_medium,middle_income_low,0.15,0.0,43.12241147579336,6.009687364870251,11,0.2,0,-0.00349884904969617,0.32564140762467203,-0.006722512940742602,1
10,credits deja rembourses jusqu'a maintenant,voiture (utilise),2901.0,compte d'epargne inconnu / non,inferieur a 1 an,inferieur a 20%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,31.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,15.0,19340.0,0.15,0.15,0.0,0.015000000000000001,16439.0,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_medium,0.5,0.4,599.54,5610.534,0.075,290.1,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_locataire,voiture (utilise)_medium,middle_income_med,0.15,0.0,62.81002033157814,13.810751398916796,5,0.4,0,0.177080063563551,-0.026382871864850492,0.09094818242822689,0
12,compte critique /autres credits existants (pas dans cette banque),radio / television,3617.0,inferieur a 100,superieur a 7 ans,inferieur a 20%,celibataire,aucun,superieur a 7 ans,voiture ou autre,28.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,3 credits,oui,15.0,24113.333333333336,0.15,0.15,0.0,0.015000000000000001,20496.333333333336,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_medium,0.5,0.4,675.1733333333334,8721.792666666666,0.075,434.04,celibataire_superieur a 7 ans,celibataire_locataire,radio / television_medium,young_income_med,0.15,0.0,12.560237806352783,16.596481670308144,7,0.6,1,-0.06269670577877674,0.01848072101767285,-0.10328592877751436,0
12,compte critique /autres credits existants (pas dans cette banque),appareils menagers,1655.0,inferieur a 100,superieur a 7 ans,compris entre 20% et 25%,celibataire,aucun,superieur a 7 ans,immobilier,63.0,aucun credit,proprietaire,non qualifie,1 personne,avec telephone,pas de compte courant,2 credits,oui,22.5,7355.555555555556,0.225,0.225,0.0,0.0225,5700.555555555556,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,senior,senior_low,0.5,0.4,463.4,1217.3444444444444,0.1125,198.6,celibataire_superieur a 7 ans,celibataire_proprietaire,appareils menagers_low,senior_income_low,0.15,0.0,51.65423890623009,19.361599343305848,8,0.5,1,0.18124485579969288,0.08272280640607013,-0.03929331668561944,0
24,credits deja rembourses jusqu'a maintenant,voiture (utilise),2812.0,compte d'epargne inconnu / non,superieur a 7 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,26.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,1 credit,oui,22.5,12497.777777777777,0.225,0.225,0.0,0.0225,9685.777777777777,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,324.9422222222222,3514.375111111111,0.1125,674.88,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_locataire,voiture (utilise)_medium,young_income_low,0.15,0.0,3.51731655296332,11.399075541120283,1,0.1,0,0.07077519354554755,0.006540366955868058,-0.041171886176068075,0
36,compte critique /autres credits existants (pas dans cette banque),vacances,7870.5,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,inconnu / pas de propriete,25.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,inferieur a 0,2 credits,oui,30.0,26235.0,0.3,0.3,0.0,0.030000000000000002,18364.5,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young,young_medium,0.5,0.4,655.875,20648.25675,0.15,2833.38,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,vacances_high,young_income_med,0.15,0.0,56.21231871635063,10.777957498938205,6,0.5,1,-0.056246677589426766,0.2542576560646129,-0.1493156693080478,1
21,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),3275.0,inferieur a 100,superieur a 7 ans,inferieur a 20%,celibataire,aucun,superieur a 7 ans,voiture ou autre,36.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,pas de compte courant,1 credit,oui,15.0,21833.333333333336,0.15,0.15,0.0,0.014999999999999998,18558.333333333336,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,adult,adult_medium,0.5,0.4,786.0000000000001,7150.416666666667,0.075,687.75,celibataire_superieur a 7 ans,celibataire_proprietaire,voiture (utilise)_medium,middle_income_med,0.15,0.0,4.091388915842125,6.7321044794606335,1,0.1,0,0.06324077390555209,-0.0933974042601678,-0.03535483262315642,0
24,compte critique /autres credits existants (pas dans cette banque),appareils menagers,2223.0,comprise entre 100 et 500,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,assurance-vie,52.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,2 credits,oui,40.0,5557.5,0.4,0.4,0.0,0.04,3334.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,mature,mature_low,0.5,0.4,288.99,1235.43225,0.2,533.52,celibataire_superieur a 7 ans,celibataire_proprietaire,appareils menagers_low,senior_income_low,0.15,0.0,15.189438936295929,7.03871787576084,2,0.1,0,0.097255444962673,0.029191118285586404,-0.30972365977274935,0
12,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),1480.0,comprise entre 500 et 1000,sans emploi,compris entre 20% et 25%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,64.5,banque,logement gratuit,sans emploi,1 personne,sans telephone,superieur ou egale a 200,3 credits,oui,22.5,6577.777777777777,0.225,0.225,0.0,0.022500000000000003,5097.777777777777,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,senior,senior_low,0.5,0.4,424.26666666666665,973.5111111111111,0.1125,177.6,celibataire_sans emploi,celibataire_logement gratuit,voiture (nouveau)_low,senior_income_low,0.15,0.0,47.880160899794696,10.64112664859084,1,0.1,0,0.062180996221719645,-0.11137058785470723,-0.09823074942842094,0
24,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1371.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,25.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,1 credit,oui,40.0,3427.5,0.4,0.4,0.0,0.04,2056.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,85.6875,469.91025,0.2,329.04,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_locataire,voiture (nouveau)_low,young_income_low,0.15,0.0,4.872653697612485,14.204193040897069,11,0.2,0,-0.15702247198904565,-0.19800337668310586,-0.05697509867393417,1
