duree,historique,objet,montant,epargne,anciennete_emploi,taux_endettement,statut,autres_debiteurs,domicile,biens,age,credit_exterieur,logement,emploi,nombre_personnes,telephone,cible,compte,nombre_credit,travailleur_etranger
6,compte critique /autres credits existants (pas dans cette banque),appareils menagers,1554.0,inferieur a 100,compris entre 4 et 7 ans,inferieur a 20%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,24.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,pas de compte courant,2 credits,oui
36,credits deja rembourses jusqu'a maintenant,mobilier / equipement,7870.5,inferieur a 100,sans emploi,compris entre 20% et 25%,homme:divorce/separe,co-demandeur,compris entre 4 et 7 ans,voiture ou autre,43.0,aucun credit,proprietaire,cadres,1 personne,sans telephone,credit bien rembourse,inferieur a 0,1 credit,oui
18,credits deja rembourses jusqu'a maintenant,appareils menagers,1345.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,homme: marie/veuf,aucun,compris entre 4 et 7 ans,immobilier,26.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,1 credit,oui
12,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1101.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,homme: marie/veuf,aucun,compris entre 1 et 4 ans,immobilier,27.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,pas de compte courant,2 credits,oui
12,credits deja rembourses jusqu'a maintenant,appareils menagers,3016.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,homme: marie/veuf,aucun,inferieur a 1 an,voiture ou autre,24.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,superieur ou egale a 200,1 credit,oui
36,credits deja rembourses jusqu'a maintenant,radio / television,2712.0,inferieur a 100,superieur a 7 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,assurance-vie,41.0,banque,proprietaire,employe qualifie / fonctionnaire,2 personne,sans telephone,credit avec impaye,inferieur a 0,1 credit,oui
8,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),731.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,immobilier,47.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,credit bien rembourse,inferieur a 0,2 credits,oui
18,compte critique /autres credits existants (pas dans cette banque),radio / television,3780.0,inferieur a 100,inferieur a 1 an,compris entre 25% et 35%,homme:divorce/separe,aucun,compris entre 1 et 4 ans,voiture ou autre,35.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,credit bien rembourse,pas de compte courant,2 credits,oui
21,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),1602.0,inferieur a 100,superieur a 7 ans,superieur a 35%,homme: marie/veuf,aucun,compris entre 4 et 7 ans,voiture ou autre,30.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,inferieur a 0,2 credits,oui
18,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),3966.0,inferieur a 100,superieur a 7 ans,inferieur a 20%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,33.0,banque,locataire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit avec impaye,inferieur a 0,3 credits,oui
18,aucun credit pris /tous les credits ont ete rembourses,business,4165.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,36.0,etablissements de credit,proprietaire,employe qualifie / fonctionnaire,2 personne,sans telephone,credit avec impaye,pas de compte courant,2 credits,oui
36,credits deja rembourses jusqu'a maintenant,voiture (utilise),7870.5,compte d'epargne inconnu / non,superieur a 7 ans,compris entre 25% et 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,47.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,1 credit,oui
42,retard dans le paiement dans le passe,business,6681.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,38.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,2 personne,avec telephone,credit bien rembourse,compris entre 0 et 200,1 credit,oui
24,retard dans le paiement dans le passe,business,2375.0,comprise entre 500 et 1000,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,44.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,2 personne,avec telephone,credit bien rembourse,pas de compte courant,2 credits,oui
18,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1216.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,voiture ou autre,23.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit avec impaye,inferieur a 0,1 credit,oui
42,aucun credit pris /tous les credits ont ete rembourses,business,7870.5,inferieur a 100,superieur a 7 ans,compris entre 20% et 25%,celibataire,aucun,superieur a 7 ans,voiture ou autre,29.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,2 credits,oui
24,credits deja rembourses jusqu'a maintenant,appareils menagers,5084.0,compte d'epargne inconnu / non,superieur a 7 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,42.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,compris entre 0 et 200,1 credit,oui
15,credits deja rembourses jusqu'a maintenant,appareils menagers,2327.0,inferieur a 100,inferieur a 1 an,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,immobilier,25.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,credit avec impaye,superieur ou egale a 200,1 credit,oui
12,aucun credit pris /tous les credits ont ete rembourses,voiture (nouveau),1082.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,voiture ou autre,48.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,2 credits,oui
12,credits deja rembourses jusqu'a maintenant,appareils menagers,886.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,21.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,oui
4,credits deja rembourses jusqu'a maintenant,radio / television,601.0,inferieur a 100,inferieur a 1 an,inferieur a 20%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,immobilier,23.0,aucun credit,locataire,non qualifie,2 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,oui
24,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),2957.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,assurance-vie,63.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,inferieur a 0,2 credits,oui
24,compte critique /autres credits existants (pas dans cette banque),appareils menagers,2611.0,inferieur a 100,superieur a 7 ans,superieur a 35%,homme: marie/veuf,co-demandeur,compris entre 4 et 7 ans,immobilier,46.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,pas de compte courant,2 credits,oui
36,credits deja rembourses jusqu'a maintenant,radio / television,5179.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,assurance-vie,29.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,1 credit,oui
21,retard dans le paiement dans le passe,voiture (utilise),2993.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,celibataire,aucun,compris entre 1 et 4 ans,immobilier,28.0,etablissements de credit,proprietaire,non qualifie,1 personne,sans telephone,credit bien rembourse,pas de compte courant,2 credits,oui
18,credits deja rembourses jusqu'a maintenant,education,1943.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,23.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,pas de compte courant,1 credit,oui
24,tous les credits de cette banque ont ete rembourses,business,1559.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,voiture ou autre,50.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,pas de compte courant,1 credit,oui
18,credits deja rembourses jusqu'a maintenant,radio / television,3422.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,assurance-vie,47.0,banque,proprietaire,employe qualifie / fonctionnaire,2 personne,avec telephone,credit bien rembourse,pas de compte courant,3 credits,oui
21,credits deja rembourses jusqu'a maintenant,radio / television,3976.0,compte d'epargne inconnu / non,compris entre 4 et 7 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 4 et 7 ans,voiture ou autre,35.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,compris entre 0 et 200,1 credit,oui
18,credits deja rembourses jusqu'a maintenant,voiture (nouveau),6761.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,superieur a 7 ans,voiture ou autre,64.5,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,pas de compte courant,2 credits,oui
24,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1249.0,inferieur a 100,inferieur a 1 an,superieur a 35%,homme: marie/veuf,aucun,compris entre 1 et 4 ans,immobilier,28.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,oui
9,credits deja rembourses jusqu'a maintenant,appareils menagers,1364.0,inferieur a 100,compris entre 4 et 7 ans,compris entre 25% et 35%,celibataire,aucun,superieur a 7 ans,immobilier,59.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,inferieur a 0,1 credit,oui
12,credits deja rembourses jusqu'a maintenant,appareils menagers,709.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,immobilier,57.0,etablissements de credit,proprietaire,non qualifie,1 personne,sans telephone,credit avec impaye,inferieur a 0,1 credit,oui
20,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),2235.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,homme: marie/veuf,garant,compris entre 1 et 4 ans,assurance-vie,33.0,banque,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,2 credits,non
24,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),4042.0,compte d'epargne inconnu / non,compris entre 4 et 7 ans,compris entre 25% et 35%,celibataire,aucun,superieur a 7 ans,assurance-vie,43.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,pas de compte courant,2 credits,oui
15,compte critique /autres credits existants (pas dans cette banque),appareils menagers,1471.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,35.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,pas de compte courant,2 credits,oui
18,tous les credits de cette banque ont ete rembourses,voiture (nouveau),1442.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,32.0,aucun credit,logement gratuit,non qualifie,2 personne,sans telephone,credit avec impaye,inferieur a 0,2 credits,oui
36,retard dans le paiement dans le passe,voiture (nouveau),7870.5,inferieur a 100,superieur a 7 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,45.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,2 personne,avec telephone,credit bien rembourse,pas de compte courant,2 credits,oui
24,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1474.0,comprise entre 100 et 500,inferieur a 1 an,superieur a 35%,homme: marie/veuf,aucun,compris entre 4 et 7 ans,immobilier,33.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,pas de compte courant,1 credit,oui
10,credits deja rembourses jusqu'a maintenant,formation,894.0,compte d'epargne inconnu / non,compris entre 4 et 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,assurance-vie,40.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,pas de compte courant,1 credit,oui
15,compte critique /autres credits existants (pas dans cette banque),radio / television,3343.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,inconnu / pas de propriete,28.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,pas de compte courant,1 credit,oui
15,credits deja rembourses jusqu'a maintenant,voiture (nouveau),3959.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,assurance-vie,29.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit avec impaye,inferieur a 0,1 credit,oui
9,credits deja rembourses jusqu'a maintenant,voiture (nouveau),3577.0,comprise entre 100 et 500,compris entre 1 et 4 ans,inferieur a 20%,celibataire,garant,compris entre 1 et 4 ans,immobilier,26.0,aucun credit,locataire,employe qualifie / fonctionnaire,2 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,non
24,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),5804.0,superieur a 1000,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,immobilier,27.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,pas de compte courant,2 credits,oui
18,retard dans le paiement dans le passe,business,2169.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,homme: marie/veuf,aucun,compris entre 1 et 4 ans,voiture ou autre,28.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit avec impaye,pas de compte courant,1 credit,oui
24,credits deja rembourses jusqu'a maintenant,appareils menagers,2439.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,35.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit avec impaye,inferieur a 0,1 credit,oui
27,compte critique /autres credits existants (pas dans cette banque),radio / television,4526.0,superieur a 1000,inferieur a 1 an,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,immobilier,32.0,etablissements de credit,proprietaire,non qualifie,2 personne,avec telephone,credit bien rembourse,pas de compte courant,2 credits,oui
